order_item_id,order_id,product_id,quantity,unit_price,discount_pct
38525,18800,14,1,19464.27,0.1
38526,18800,481,1,23852.72,0.0
38527,18800,387,1,74915.56,0.15
38528,18800,236,2,10738.05,0.0
38529,18801,304,1,19226.28,0.1
38530,18801,439,1,16238.97,0.0
38531,18801,393,1,6667.39,0.0
38532,18802,428,1,17905.43,0.15
38533,18802,407,1,28020.68,0.2
38534,18802,307,1,3540.46,0.0
38535,18803,422,1,12133.75,0.1
38536,18804,261,1,56768.87,0.05
38537,18804,304,1,19226.28,0.15
38538,18804,387,1,74915.56,0.1
38539,18805,411,1,18520.4,0.0
38540,18805,51,1,6571.46,0.0
38541,18805,167,1,16432.65,0.1
38542,18806,370,1,72922.62,0.0
38543,18806,93,1,5641.35,0.1
38544,18806,304,3,19226.28,0.15
38545,18807,370,1,72922.62,0.2
38546,18807,426,1,4691.32,0.0
38547,18807,182,2,1727.75,0.05
38548,18808,358,1,7275.47,0.15
38549,18808,180,1,61476.94,0.1
38550,18809,139,1,26759.6,0.0
38551,18810,228,1,4856.61,0.0
38552,18810,460,1,2825.94,0.2
38553,18810,160,1,3239.49,0.05
38554,18811,423,1,17017.18,0.0
38555,18811,237,1,18974.03,0.0
38556,18811,41,1,17278.36,0.15
38557,18812,367,1,9788.47,0.2
38558,18813,9,1,11592.97,0.05
38559,18813,340,1,53159.78,0.0
38560,18813,324,2,21982.31,0.15
38561,18814,42,1,14681.25,0.1
38562,18814,370,1,72922.62,0.15
38563,18815,324,1,21982.31,0.2
38564,18816,393,1,6667.39,0.1
38565,18816,313,1,53425.19,0.05
38566,18817,41,1,17278.36,0.1
38567,18818,381,1,7014.58,0.0
38568,18818,250,2,102637.99,0.0
38569,18819,167,1,16432.65,0.1
38570,18820,167,1,16432.65,0.1
38571,18820,78,1,8562.46,0.0
38572,18821,56,1,1920.61,0.2
38573,18821,66,1,14178.86,0.0
38574,18821,434,2,69771.6,0.1
38575,18822,256,3,57746.08,0.15
38576,18822,224,1,13837.65,0.1
38577,18822,119,1,4622.7,0.0
38578,18822,249,1,1109.22,0.15
38579,18823,350,1,10971.84,0.05
38580,18824,165,1,19573.94,0.15
38581,18825,487,1,5596.86,0.0
38582,18826,397,1,10928.94,0.05
38583,18826,183,1,29161.08,0.1
38584,18827,493,2,579.07,0.15
38585,18827,10,1,5823.38,0.1
38586,18827,434,1,69771.6,0.1
38587,18828,257,1,17226.73,0.1
38588,18828,89,1,2408.53,0.2
38589,18828,494,1,3956.66,0.05
38590,18828,58,1,2490.14,0.2
38591,18829,412,4,8995.26,0.15
38592,18830,283,1,2856.16,0.1
38593,18830,427,1,70616.14,0.15
38594,18830,270,1,56576.62,0.1
38595,18830,65,1,20884.39,0.05
38596,18831,489,2,1884.8,0.2
38597,18832,183,1,29161.08,0.05
38598,18833,398,2,15978.2,0.0
38599,18834,413,2,21063.32,0.15
38600,18834,249,2,1109.22,0.0
38601,18835,256,2,57746.08,0.15
38602,18836,114,1,26775.06,0.2
38603,18836,80,1,1269.51,0.1
38604,18837,112,2,28370.31,0.0
38605,18837,432,1,1403.65,0.15
38606,18838,473,1,1787.07,0.1
38607,18839,172,1,25817.09,0.1
38608,18840,63,2,1855.25,0.2
38609,18840,395,1,46929.27,0.05
38610,18840,104,1,3483.74,0.0
38611,18841,180,1,61476.94,0.2
38612,18841,160,4,3239.49,0.1
38613,18842,363,2,3733.16,0.2
38614,18842,274,1,2516.67,0.2
38615,18843,172,1,25817.09,0.0
38616,18844,263,1,11438.37,0.0
38617,18844,172,2,25817.09,0.05
38618,18845,225,1,5319.79,0.1
38619,18845,257,2,17226.73,0.0
38620,18846,22,4,17700.68,0.0
38621,18846,197,1,13191.41,0.1
38622,18846,250,1,102637.99,0.05
38623,18846,297,1,9595.34,0.0
38624,18847,96,1,6949.85,0.15
38625,18847,149,1,80994.71,0.0
38626,18847,274,1,2516.67,0.1
38627,18847,461,1,18303.54,0.05
38628,18848,406,1,5945.57,0.05
38629,18848,496,1,21483.76,0.0
38630,18848,92,1,462.42,0.2
38631,18848,387,1,74915.56,0.05
38632,18849,251,2,3802.6,0.0
38633,18849,406,2,5945.57,0.0
38634,18850,476,4,35856.91,0.05
38635,18850,249,2,1109.22,0.0
38636,18850,11,2,16678.22,0.0
38637,18851,37,2,24772.71,0.2
38638,18852,412,2,8995.26,0.0
38639,18852,436,2,12946.06,0.2
38640,18853,386,1,8702.73,0.2
38641,18854,46,1,11728.56,0.2
38642,18855,14,1,19464.27,0.15
38643,18855,367,3,9788.47,0.1
38644,18855,321,1,4294.05,0.1
38645,18856,126,1,4878.87,0.0
38646,18856,114,2,26775.06,0.2
38647,18856,241,1,12129.42,0.1
38648,18857,198,1,9197.8,0.0
38649,18858,304,1,19226.28,0.15
38650,18858,354,2,749.74,0.05
38651,18858,86,1,3183.51,0.0
38652,18858,489,1,1884.8,0.0
38653,18859,169,1,11683.13,0.1
38654,18859,474,1,14905.38,0.2
38655,18859,17,3,12553.15,0.15
38656,18859,51,1,6571.46,0.0
38657,18860,297,1,9595.34,0.2
38658,18860,360,2,2248.83,0.1
38659,18860,411,1,18520.4,0.1
38660,18860,251,1,3802.6,0.1
38661,18861,40,1,1539.65,0.05
38662,18862,186,2,21066.07,0.1
38663,18863,486,1,23782.39,0.1
38664,18863,452,1,14777.85,0.0
38665,18864,169,3,11683.13,0.0
38666,18865,448,1,15315.33,0.05
38667,18866,358,1,7275.47,0.15
38668,18866,197,1,13191.41,0.15
38669,18866,483,2,17903.04,0.15
38670,18867,261,1,56768.87,0.2
38671,18867,391,3,5461.63,0.2
38672,18867,259,1,2503.61,0.2
38673,18868,198,1,9197.8,0.2
38674,18868,339,1,7799.87,0.0
38675,18869,291,1,11751.56,0.1
38676,18869,351,1,12319.97,0.2
38677,18870,26,1,29845.92,0.0
38678,18870,14,1,19464.27,0.15
38679,18871,164,2,4747.3,0.0
38680,18872,197,2,13191.41,0.2
38681,18872,274,1,2516.67,0.05
38682,18872,22,2,17700.68,0.05
38683,18872,186,1,21066.07,0.0
38684,18873,178,2,2853.65,0.0
38685,18874,322,1,3605.54,0.0
38686,18875,361,2,48208.65,0.05
38687,18875,427,1,70616.14,0.0
38688,18876,34,1,2269.19,0.2
38689,18876,129,2,18425.99,0.0
38690,18876,172,1,25817.09,0.0
38691,18877,51,1,6571.46,0.1
38692,18878,445,2,11220.34,0.2
38693,18879,339,1,7799.87,0.0
38694,18880,304,1,19226.28,0.0
38695,18881,289,1,4199.21,0.0
38696,18881,92,1,462.42,0.05
38697,18882,484,1,85368.35,0.2
38698,18882,321,1,4294.05,0.1
38699,18882,64,1,1122.65,0.1
38700,18882,305,1,81813.14,0.05
38701,18883,139,1,26759.6,0.0
38702,18884,193,1,23309.52,0.0
38703,18885,107,1,11111.61,0.0
38704,18886,406,1,5945.57,0.05
38705,18886,133,2,18181.8,0.0
38706,18886,312,3,4149.2,0.15
38707,18887,453,1,26447.21,0.1
38708,18887,259,1,2503.61,0.05
38709,18888,246,1,12618.58,0.0
38710,18888,295,2,77286.53,0.15
38711,18888,191,1,3570.23,0.0
38712,18888,46,1,11728.56,0.05
38713,18888,181,1,7843.84,0.2
38714,18889,62,1,72744.72,0.0
38715,18890,286,1,4216.01,0.15
38716,18891,19,1,26683.2,0.05
38717,18891,438,1,24944.86,0.1
38718,18892,22,1,17700.68,0.0
38719,18893,78,2,8562.46,0.0
38720,18894,370,1,72922.62,0.2
38721,18895,448,2,15315.33,0.05
38722,18895,301,1,4621.57,0.0
38723,18895,274,1,2516.67,0.05
38724,18896,360,2,2248.83,0.15
38725,18896,424,1,7087.97,0.05
38726,18896,416,2,4087.38,0.0
38727,18896,400,1,15268.16,0.1
38728,18897,368,1,4209.05,0.0
38729,18897,76,4,4746.86,0.2
38730,18898,321,1,4294.05,0.05
38731,18898,258,2,12802.31,0.05
38732,18899,50,1,29721.1,0.2
38733,18900,94,1,6392.08,0.2
38734,18901,385,2,9240.33,0.05
38735,18902,432,1,1403.65,0.05
38736,18902,480,1,5989.16,0.2
38737,18903,183,2,29161.08,0.0
38738,18903,469,2,74933.91,0.05
38739,18903,17,1,12553.15,0.15
38740,18903,413,2,21063.32,0.0
38741,18904,325,1,4624.87,0.15
38742,18905,465,3,12336.69,0.1
38743,18905,180,1,61476.94,0.2
38744,18905,264,1,3250.66,0.0
38745,18906,387,1,74915.56,0.0
38746,18907,370,1,72922.62,0.0
38747,18908,388,1,1796.24,0.0
38748,18908,173,1,19996.54,0.0
38749,18908,89,1,2408.53,0.05
38750,18909,183,1,29161.08,0.0
38751,18909,387,2,74915.56,0.05
38752,18909,265,1,14279.89,0.0
38753,18910,340,2,53159.78,0.2
38754,18910,491,1,18624.81,0.15
38755,18910,193,1,23309.52,0.05
38756,18911,295,2,77286.53,0.1
38757,18912,127,2,17319.36,0.0
38758,18912,255,1,4445.38,0.0
38759,18913,309,2,16558.65,0.15
38760,18914,341,1,18165.69,0.0
38761,18915,303,1,5075.23,0.0
38762,18915,370,1,72922.62,0.2
38763,18916,180,1,61476.94,0.15
38764,18916,341,1,18165.69,0.05
38765,18917,46,1,11728.56,0.2
38766,18917,309,1,16558.65,0.2
38767,18918,225,1,5319.79,0.05
38768,18918,177,1,85034.68,0.15
38769,18919,88,1,6628.98,0.0
38770,18919,474,2,14905.38,0.1
38771,18920,344,1,3940.76,0.15
38772,18920,358,3,7275.47,0.05
38773,18920,413,1,21063.32,0.15
38774,18921,468,1,1837.0,0.1
38775,18921,45,1,34139.77,0.2
38776,18921,266,1,16788.27,0.15
38777,18921,14,2,19464.27,0.1
38778,18921,67,2,6906.04,0.0
38779,18922,302,1,11402.62,0.1
38780,18923,483,1,17903.04,0.0
38781,18923,335,1,2829.87,0.1
38782,18924,324,3,21982.31,0.1
38783,18924,255,1,4445.38,0.05
38784,18925,334,1,56205.97,0.05
38785,18926,34,1,2269.19,0.05
38786,18926,140,1,1341.54,0.1
38787,18927,166,1,23502.74,0.0
38788,18927,241,1,12129.42,0.05
38789,18928,261,1,56768.87,0.1
38790,18928,394,1,5439.58,0.1
38791,18929,323,2,39574.28,0.0
38792,18930,304,1,19226.28,0.0
38793,18930,41,1,17278.36,0.0
38794,18930,473,1,1787.07,0.15
38795,18930,221,1,3976.55,0.0
38796,18931,353,2,8622.53,0.2
38797,18932,204,1,12086.37,0.2
38798,18933,349,1,10671.83,0.1
38799,18933,196,1,2548.52,0.0
38800,18934,236,1,10738.05,0.15
38801,18934,33,2,5723.14,0.0
38802,18935,23,1,75763.11,0.0
38803,18936,272,2,6811.11,0.05
38804,18937,486,3,23782.39,0.2
38805,18938,198,1,9197.8,0.1
38806,18938,73,1,10060.79,0.2
38807,18939,46,1,11728.56,0.1
38808,18939,274,1,2516.67,0.2
38809,18939,387,1,74915.56,0.1
38810,18940,383,1,37348.64,0.15
38811,18940,304,2,19226.28,0.1
38812,18940,191,1,3570.23,0.2
38813,18941,467,1,5361.84,0.1
38814,18942,327,1,28391.95,0.15
38815,18942,139,1,26759.6,0.0
38816,18943,281,2,4256.29,0.0
38817,18944,210,1,7067.66,0.2
38818,18945,370,1,72922.62,0.0
38819,18946,64,1,1122.65,0.2
38820,18946,178,1,2853.65,0.1
38821,18947,304,3,19226.28,0.05
38822,18948,180,1,61476.94,0.0
38823,18949,367,1,9788.47,0.2
38824,18949,46,1,11728.56,0.15
38825,18949,187,1,19354.54,0.0
38826,18950,123,1,34805.92,0.05
38827,18951,52,2,93611.59,0.1
38828,18952,439,1,16238.97,0.0
38829,18953,139,1,26759.6,0.0
38830,18953,356,1,15626.46,0.0
38831,18954,155,2,12348.38,0.2
38832,18954,117,1,8686.53,0.2
38833,18955,416,1,4087.38,0.1
38834,18955,355,1,3963.29,0.05
38835,18955,304,1,19226.28,0.15
38836,18955,178,1,2853.65,0.0
38837,18956,357,1,85157.66,0.0
38838,18957,348,1,8685.01,0.15
38839,18957,324,1,21982.31,0.0
38840,18957,195,1,6869.73,0.1
38841,18958,198,1,9197.8,0.0
38842,18958,103,1,7460.72,0.15
38843,18958,294,1,1658.24,0.2
38844,18959,320,2,2560.33,0.15
38845,18959,355,1,3963.29,0.2
38846,18960,406,2,5945.57,0.1
38847,18961,37,1,24772.71,0.15
38848,18961,214,1,32008.06,0.2
38849,18961,372,1,13920.61,0.2
38850,18961,267,1,17655.37,0.0
38851,18962,390,2,31324.52,0.15
38852,18963,484,2,85368.35,0.1
38853,18963,139,1,26759.6,0.1
38854,18964,445,1,11220.34,0.2
38855,18964,64,1,1122.65,0.0
38856,18964,56,2,1920.61,0.2
38857,18964,450,1,74299.68,0.15
38858,18964,113,2,3396.18,0.0
38859,18965,194,1,10830.06,0.0
38860,18966,67,1,6906.04,0.0
38861,18967,295,2,77286.53,0.0
38862,18968,18,2,20937.79,0.0
38863,18968,392,1,15673.42,0.1
38864,18968,225,3,5319.79,0.0
38865,18969,68,2,15729.97,0.15
38866,18969,370,1,72922.62,0.05
38867,18969,369,2,11994.62,0.15
38868,18970,185,2,53004.96,0.1
38869,18970,336,1,6675.29,0.15
38870,18971,295,1,77286.53,0.15
38871,18971,316,2,2562.62,0.2
38872,18971,227,1,6260.4,0.2
38873,18971,454,1,73179.95,0.2
38874,18971,51,1,6571.46,0.1
38875,18972,122,1,9243.45,0.1
38876,18972,120,1,9650.09,0.15
38877,18973,363,1,3733.16,0.2
38878,18974,39,1,42714.9,0.0
38879,18975,418,1,5662.67,0.15
38880,18975,382,1,47217.48,0.15
38881,18976,258,3,12802.31,0.2
38882,18976,228,2,4856.61,0.0
38883,18977,257,1,17226.73,0.0
38884,18977,370,4,72922.62,0.0
38885,18977,298,1,8931.59,0.05
38886,18978,23,1,75763.11,0.0
38887,18978,476,2,35856.91,0.15
38888,18979,62,1,72744.72,0.0
38889,18979,229,1,4801.18,0.0
38890,18979,491,1,18624.81,0.0
38891,18980,409,1,677.9,0.0
38892,18981,182,1,1727.75,0.2
38893,18982,287,1,18396.48,0.1
38894,18982,449,1,12328.99,0.15
38895,18982,316,1,2562.62,0.0
38896,18982,206,1,6283.04,0.05
38897,18983,178,2,2853.65,0.15
38898,18983,174,1,4031.88,0.2
38899,18984,129,1,18425.99,0.05
38900,18984,493,1,579.07,0.0
38901,18985,358,2,7275.47,0.2
38902,18985,14,1,19464.27,0.1
38903,18986,447,1,14594.41,0.15
38904,18986,116,1,5638.38,0.1
38905,18987,483,1,17903.04,0.15
38906,18988,365,3,67295.29,0.2
38907,18989,51,1,6571.46,0.1
38908,18989,396,1,27918.45,0.0
38909,18990,283,1,2856.16,0.0
38910,18990,180,2,61476.94,0.0
38911,18991,197,1,13191.41,0.05
38912,18991,220,1,9543.37,0.2
38913,18991,419,1,3343.7,0.0
38914,18992,427,1,70616.14,0.15
38915,18993,11,1,16678.22,0.15
38916,18993,350,1,10971.84,0.15
38917,18994,251,1,3802.6,0.1
38918,18995,446,1,3608.53,0.15
38919,18995,433,1,5162.94,0.0
38920,18996,404,3,441.4,0.0
38921,18997,37,1,24772.71,0.15
38922,18997,111,1,13713.8,0.0
38923,18998,284,1,22802.0,0.1
38924,18998,287,1,18396.48,0.15
38925,18999,370,2,72922.62,0.0
38926,19000,93,1,5641.35,0.1
38927,19001,241,2,12129.42,0.05
38928,19002,325,2,4624.87,0.1
38929,19002,415,1,32517.22,0.2
38930,19002,34,1,2269.19,0.15
38931,19002,449,1,12328.99,0.1
38932,19003,118,1,75913.25,0.05
38933,19004,419,1,3343.7,0.0
38934,19004,363,1,3733.16,0.05
38935,19005,119,2,4622.7,0.1
38936,19006,348,1,8685.01,0.0
38937,19006,397,1,10928.94,0.0
38938,19006,482,1,6708.8,0.15
38939,19007,484,1,85368.35,0.1
38940,19007,285,1,7183.84,0.15
38941,19007,5,1,3175.62,0.15
38942,19008,272,1,6811.11,0.1
38943,19008,15,2,11664.25,0.15
38944,19008,335,1,2829.87,0.0
38945,19009,389,1,11963.88,0.15
38946,19009,323,2,39574.28,0.1
38947,19010,172,1,25817.09,0.1
38948,19010,6,1,10720.13,0.15
38949,19010,387,1,74915.56,0.2
38950,19011,64,2,1122.65,0.0
38951,19012,370,1,72922.62,0.0
38952,19012,351,2,12319.97,0.1
38953,19012,491,3,18624.81,0.2
38954,19013,24,1,53629.67,0.0
38955,19013,157,1,14914.42,0.15
38956,19014,139,1,26759.6,0.2
38957,19014,387,1,74915.56,0.0
38958,19014,497,2,978.07,0.0
38959,19015,81,2,87611.08,0.0
38960,19015,320,1,2560.33,0.05
38961,19016,70,1,18136.21,0.0
38962,19017,16,1,21454.74,0.2
38963,19017,183,1,29161.08,0.2
38964,19018,19,1,26683.2,0.2
38965,19019,181,2,7843.84,0.1
38966,19019,398,1,15978.2,0.0
38967,19019,291,2,11751.56,0.05
38968,19020,404,1,441.4,0.15
38969,19020,197,2,13191.41,0.0
38970,19021,353,1,8622.53,0.05
38971,19021,211,1,84371.49,0.0
38972,19022,261,2,56768.87,0.05
38973,19023,424,1,7087.97,0.1
38974,19024,277,1,7547.37,0.15
38975,19024,13,1,85560.78,0.2
38976,19024,419,1,3343.7,0.1
38977,19025,254,1,21047.46,0.2
38978,19025,213,1,8384.42,0.05
38979,19026,264,1,3250.66,0.0
38980,19027,95,1,7028.23,0.0
38981,19027,63,1,1855.25,0.0
38982,19027,201,1,13107.71,0.05
38983,19027,127,1,17319.36,0.15
38984,19027,240,1,682.74,0.0
38985,19028,386,1,8702.73,0.05
38986,19029,183,1,29161.08,0.0
38987,19030,187,1,19354.54,0.1
38988,19030,413,2,21063.32,0.05
38989,19030,370,1,72922.62,0.0
38990,19030,439,1,16238.97,0.0
38991,19030,204,1,12086.37,0.2
38992,19031,173,1,19996.54,0.0
38993,19031,287,1,18396.48,0.2
38994,19031,332,2,47896.11,0.0
38995,19032,313,2,53425.19,0.2
38996,19032,383,2,37348.64,0.0
38997,19032,387,1,74915.56,0.0
38998,19033,220,1,9543.37,0.0
38999,19034,101,1,4634.32,0.2
39000,19034,244,2,7349.36,0.0
39001,19035,484,1,85368.35,0.2
39002,19036,405,1,36578.89,0.05
39003,19036,437,1,5623.38,0.0
39004,19037,327,1,28391.95,0.15
39005,19037,296,2,4505.03,0.0
39006,19037,68,2,15729.97,0.0
39007,19038,41,2,17278.36,0.1
39008,19039,63,2,1855.25,0.2
39009,19040,313,1,53425.19,0.1
39010,19041,327,2,28391.95,0.05
39011,19041,261,1,56768.87,0.0
39012,19042,476,1,35856.91,0.05
39013,19042,363,1,3733.16,0.0
39014,19042,480,1,5989.16,0.0
39015,19042,5,2,3175.62,0.1
39016,19042,341,1,18165.69,0.05
39017,19043,182,2,1727.75,0.15
39018,19044,471,1,14218.95,0.15
39019,19044,45,1,34139.77,0.1
39020,19044,57,2,5888.46,0.0
39021,19044,56,2,1920.61,0.05
39022,19045,96,4,6949.85,0.0
39023,19046,46,2,11728.56,0.2
39024,19047,267,1,17655.37,0.0
39025,19047,69,1,17276.4,0.0
39026,19047,45,1,34139.77,0.15
39027,19047,17,1,12553.15,0.0
39028,19048,307,1,3540.46,0.05
39029,19049,419,3,3343.7,0.1
39030,19049,354,1,749.74,0.1
39031,19050,310,4,8035.03,0.0
39032,19050,51,1,6571.46,0.05
39033,19051,281,1,4256.29,0.05
39034,19052,253,1,14547.67,0.2
39035,19052,480,1,5989.16,0.05
39036,19052,398,1,15978.2,0.05
39037,19053,81,1,87611.08,0.0
39038,19053,283,1,2856.16,0.0
39039,19053,91,1,11379.47,0.05
39040,19054,119,1,4622.7,0.0
39041,19054,444,1,3240.29,0.2
39042,19054,485,1,2219.87,0.2
39043,19055,164,1,4747.3,0.05
39044,19055,102,1,1963.67,0.0
39045,19055,40,1,1539.65,0.15
39046,19056,101,3,4634.32,0.2
39047,19056,312,1,4149.2,0.0
39048,19057,407,1,28020.68,0.1
39049,19057,37,3,24772.71,0.15
39050,19057,346,2,30837.39,0.15
39051,19058,189,1,5363.17,0.0
39052,19059,321,2,4294.05,0.2
39053,19060,94,2,6392.08,0.1
39054,19060,19,2,26683.2,0.15
39055,19060,148,1,3067.31,0.0
39056,19060,261,1,56768.87,0.1
39057,19061,313,1,53425.19,0.15
39058,19062,485,1,2219.87,0.0
39059,19063,313,1,53425.19,0.1
39060,19063,89,2,2408.53,0.05
39061,19063,52,1,93611.59,0.2
39062,19064,281,3,4256.29,0.1
39063,19064,340,1,53159.78,0.0
39064,19064,321,1,4294.05,0.05
39065,19065,8,2,10650.27,0.1
39066,19065,302,1,11402.62,0.15
39067,19066,483,1,17903.04,0.05
39068,19067,256,1,57746.08,0.0
39069,19068,159,1,11833.42,0.1
39070,19068,364,1,1545.17,0.15
39071,19068,274,2,2516.67,0.05
39072,19069,211,1,84371.49,0.15
39073,19069,340,1,53159.78,0.05
39074,19069,232,1,21603.9,0.15
39075,19070,467,1,5361.84,0.05
39076,19070,257,2,17226.73,0.05
39077,19070,402,1,94538.19,0.05
39078,19070,74,1,33302.07,0.05
39079,19071,188,1,11764.85,0.0
39080,19072,243,1,14374.7,0.05
39081,19072,18,1,20937.79,0.15
39082,19072,251,1,3802.6,0.1
39083,19072,94,2,6392.08,0.15
39084,19072,320,1,2560.33,0.05
39085,19073,125,1,18206.26,0.2
39086,19073,306,2,15771.15,0.0
39087,19074,387,1,74915.56,0.2
39088,19074,414,1,1224.44,0.2
39089,19074,94,1,6392.08,0.1
39090,19075,406,1,5945.57,0.0
39091,19075,177,2,85034.68,0.05
39092,19076,342,1,95119.13,0.05
39093,19077,387,1,74915.56,0.1
39094,19077,304,1,19226.28,0.2
39095,19077,341,1,18165.69,0.1
39096,19078,71,2,9734.8,0.15
39097,19079,483,1,17903.04,0.15
39098,19080,259,1,2503.61,0.15
39099,19080,384,1,50197.74,0.1
39100,19081,327,3,28391.95,0.2
39101,19082,53,2,33161.28,0.15
39102,19083,112,2,28370.31,0.0
39103,19083,442,1,14071.99,0.05
39104,19083,392,1,15673.42,0.15
39105,19083,28,2,2664.67,0.15
39106,19084,267,1,17655.37,0.2
39107,19085,293,1,22747.35,0.1
39108,19086,290,1,10918.09,0.15
39109,19087,248,1,39817.78,0.2
39110,19088,86,1,3183.51,0.2
39111,19088,261,1,56768.87,0.05
39112,19088,167,1,16432.65,0.15
39113,19089,39,2,42714.9,0.05
39114,19089,143,1,8968.66,0.0
39115,19090,413,1,21063.32,0.0
39116,19090,259,1,2503.61,0.1
39117,19090,10,1,5823.38,0.05
39118,19090,394,2,5439.58,0.05
39119,19091,222,1,2362.83,0.15
39120,19091,261,1,56768.87,0.0
39121,19091,105,2,5666.13,0.2
39122,19092,222,1,2362.83,0.15
39123,19092,83,1,3482.78,0.05
39124,19092,194,2,10830.06,0.15
39125,19093,456,2,8796.48,0.2
39126,19093,64,2,1122.65,0.15
39127,19093,33,1,5723.14,0.0
39128,19094,223,2,30388.87,0.15
39129,19094,143,2,8968.66,0.0
39130,19094,313,2,53425.19,0.0
39131,19094,295,1,77286.53,0.15
39132,19094,322,1,3605.54,0.1
39133,19095,180,1,61476.94,0.05
39134,19095,291,1,11751.56,0.1
39135,19096,248,3,39817.78,0.1
39136,19097,341,2,18165.69,0.1
39137,19097,387,1,74915.56,0.15
39138,19098,177,2,85034.68,0.15
39139,19098,207,1,2934.52,0.15
39140,19099,191,1,3570.23,0.2
39141,19099,228,1,4856.61,0.15
39142,19099,194,1,10830.06,0.0
39143,19100,85,3,12910.24,0.1
39144,19101,385,1,9240.33,0.0
39145,19101,360,1,2248.83,0.05
39146,19101,281,1,4256.29,0.0
39147,19102,393,1,6667.39,0.05
39148,19102,173,1,19996.54,0.0
39149,19103,44,1,26969.99,0.2
39150,19104,21,2,6149.66,0.05
39151,19105,384,1,50197.74,0.15
39152,19105,250,2,102637.99,0.2
39153,19105,466,1,10824.51,0.15
39154,19106,404,1,441.4,0.2
39155,19107,482,3,6708.8,0.2
39156,19108,249,1,1109.22,0.15
39157,19108,139,3,26759.6,0.0
39158,19109,334,1,56205.97,0.1
39159,19109,26,1,29845.92,0.1
39160,19110,209,1,6377.85,0.2
39161,19111,104,1,3483.74,0.0
39162,19112,383,1,37348.64,0.1
39163,19112,231,1,18230.99,0.0
39164,19112,20,1,1251.01,0.1
39165,19113,370,1,72922.62,0.1
39166,19114,405,2,36578.89,0.0
39167,19114,484,2,85368.35,0.2
39168,19114,14,1,19464.27,0.0
39169,19115,316,3,2562.62,0.0
39170,19115,341,2,18165.69,0.1
39171,19116,305,1,81813.14,0.05
39172,19117,263,2,11438.37,0.0
39173,19117,274,1,2516.67,0.1
39174,19117,187,2,19354.54,0.1
39175,19117,167,1,16432.65,0.2
39176,19117,104,2,3483.74,0.15
39177,19118,170,3,10288.61,0.15
39178,19118,304,1,19226.28,0.0
39179,19119,249,2,1109.22,0.2
39180,19119,283,1,2856.16,0.0
39181,19119,244,1,7349.36,0.1
39182,19120,303,2,5075.23,0.0
39183,19120,240,1,682.74,0.0
39184,19120,191,2,3570.23,0.1
39185,19120,406,2,5945.57,0.0
39186,19121,344,1,3940.76,0.15
39187,19122,37,1,24772.71,0.2
39188,19122,123,1,34805.92,0.1
39189,19122,251,3,3802.6,0.1
39190,19123,53,1,33161.28,0.0
39191,19123,398,2,15978.2,0.0
39192,19123,272,1,6811.11,0.05
39193,19124,438,1,24944.86,0.1
39194,19124,174,1,4031.88,0.15
39195,19125,59,2,2100.24,0.05
39196,19125,370,1,72922.62,0.15
39197,19125,483,1,17903.04,0.05
39198,19126,424,4,7087.97,0.0
39199,19127,461,1,18303.54,0.15
39200,19127,387,1,74915.56,0.1
39201,19127,93,1,5641.35,0.2
39202,19127,183,4,29161.08,0.1
39203,19128,295,1,77286.53,0.2
39204,19129,233,1,89217.12,0.05
39205,19129,466,1,10824.51,0.0
39206,19129,133,2,18181.8,0.0
39207,19130,460,1,2825.94,0.0
39208,19130,394,1,5439.58,0.0
39209,19131,124,2,28510.78,0.0
39210,19132,119,1,4622.7,0.0
39211,19133,264,1,3250.66,0.0
39212,19134,197,2,13191.41,0.1
39213,19134,17,3,12553.15,0.1
39214,19135,23,3,75763.11,0.05
39215,19136,197,1,13191.41,0.15
39216,19136,10,1,5823.38,0.0
39217,19137,176,1,710.61,0.0
39218,19138,74,1,33302.07,0.1
39219,19138,281,1,4256.29,0.2
39220,19139,281,1,4256.29,0.1
39221,19139,166,1,23502.74,0.05
39222,19139,321,1,4294.05,0.0
39223,19140,186,1,21066.07,0.2
39224,19141,274,1,2516.67,0.05
39225,19141,334,1,56205.97,0.0
39226,19141,389,3,11963.88,0.0
39227,19142,494,1,3956.66,0.05
39228,19143,180,3,61476.94,0.2
39229,19144,299,1,8645.43,0.0
39230,19144,79,1,1072.93,0.15
39231,19145,20,1,1251.01,0.1
39232,19145,86,1,3183.51,0.1
39233,19146,389,1,11963.88,0.0
39234,19146,222,1,2362.83,0.0
39235,19146,17,1,12553.15,0.05
39236,19147,6,1,10720.13,0.2
39237,19147,178,1,2853.65,0.1
39238,19147,291,2,11751.56,0.2
39239,19148,341,1,18165.69,0.0
39240,19148,247,1,3853.73,0.1
39241,19148,301,1,4621.57,0.2
39242,19149,5,1,3175.62,0.0
39243,19149,165,1,19573.94,0.05
39244,19150,96,1,6949.85,0.2
39245,19151,59,2,2100.24,0.05
39246,19151,371,1,1264.31,0.0
39247,19152,263,1,11438.37,0.05
39248,19153,443,1,4971.27,0.2
39249,19153,119,3,4622.7,0.1
39250,19153,304,1,19226.28,0.1
39251,19154,299,1,8645.43,0.1
39252,19154,405,1,36578.89,0.0
39253,19154,466,1,10824.51,0.1
39254,19154,332,1,47896.11,0.2
39255,19154,361,1,48208.65,0.1
39256,19155,387,1,74915.56,0.0
39257,19156,370,2,72922.62,0.1
39258,19156,16,2,21454.74,0.15
39259,19156,340,1,53159.78,0.05
39260,19156,118,1,75913.25,0.05
